smiles,num_neigh,id_molecola,pred
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3281,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3282,1
C[C@@]1(CO)CCC[C@]2(C)[C@H]3C=CC4=CC[C@@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,12,3282,1
CCC,2,3282,1
CCO,1,3282,1
C=O,2,3282,1
O=CO,2,3282,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3282,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3283,1
C[C@@]1(CO)CCC[C@]2(C)[C@H]3C=CC4=CC[C@@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,12,3283,1
CCC,2,3283,1
CCO,1,3283,1
CC=O,2,3283,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3283,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3284,1
C[C@H]1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)C1,8,3284,1
CCC,2,3284,1
CCO,1,3284,1
C[C@@H]1C=CC[C@H](O)C1,3,3284,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3284,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3285,1
C[C@@]1(CO)CCC[C@]2(C)[C@H]3C=CC4=CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,12,3285,1
CCC,2,3285,1
CCO,1,3285,1
CC=O,2,3285,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3285,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3286,1
CC1(C)CCC[C@]2(C)[C@H]3C=CC4=CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,11,3286,1
CCC,2,3286,1
CCO,1,3286,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3286,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3286,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,4,3287,1
C[C@H]1CCC[C@@]2(C)CCC=C[C@H]12,4,3287,1
C[C@@H]1C[C@H](O)C23CCC(C)(C)C[C@H]2C1OC3,9,3287,1
CCCO,3,3287,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3288,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3288,1
CCC,2,3288,1
OC1CCCCC1,1,3288,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3288,1
C1CCOC1,2,3288,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3289,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3289,1
CCC,2,3289,1
OC1CCCCC1,1,3289,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3289,1
CC=O,2,3289,1
C1CCOC1,2,3289,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3290,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3290,1
CCC,2,3290,1
OC1CCCCC1,1,3290,1
OC[C@H]1OC[C@H](O)C[C@@H]1O,5,3290,1
CC=O,2,3290,1
C1CCOC1,2,3290,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3291,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3291,1
CCC,2,3291,1
OC1CCCCC1,1,3291,1
OC[C@@H]1C[C@H](O)[C@@H](O)CO1,5,3291,1
CC=O,2,3291,1
C1CCOC1,2,3291,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3292,1
C[C@H]1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)C1,8,3292,1
CCC,2,3292,1
C[C@H]1CCC[C@@H](O)C1,2,3292,1
C=O,2,3292,1
O=CO,2,3292,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3292,1
C1CCOC1,2,3292,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3293,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3293,1
CCC,2,3293,1
OC1CCCCC1,1,3293,1
CC=O,2,3293,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3293,1
C1CCOC1,2,3293,1
C[C@H]1OCCC[C@H]1O,4,3294,1
C[C@H]1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)C1,8,3294,1
CCC,2,3294,1
C[C@H]1CCC[C@@H](O)C1,2,3294,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3294,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3294,1
C1CCOC1,2,3294,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3295,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)CCC[C@]21C,9,3295,1
CCC,2,3295,1
OC1CCCCC1,1,3295,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3295,1
C1CCOC1,2,3295,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3296,1
C[C@H]1CC[C@H]2C(C)(C)CCC[C@]2(C)C1,7,3296,1
CCC,2,3296,1
C[C@H]1CCC[C@@H](O)C1,2,3296,1
C=O,2,3296,1
O=CO,2,3296,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3296,1
C1CCOC1,2,3296,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3297,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)CCC[C@]21C,9,3297,1
CCC,2,3297,1
OC1CCCCC1,1,3297,1
CC=O,2,3297,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3297,1
C1CCOC1,2,3297,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3298,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3298,1
CCC,2,3298,1
OC1CCCCC1,1,3298,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3298,1
C1CCOC1,2,3298,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3299,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3299,1
CCC,2,3299,1
OC1CCCCC1,1,3299,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3299,1
CC=O,2,3299,1
C1CCOC1,2,3299,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3300,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3300,1
CCC,2,3300,1
OC1CCCCC1,1,3300,1
OC[C@H]1OC[C@H](O)C[C@@H]1O,5,3300,1
CC=O,2,3300,1
C1CCOC1,2,3300,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3301,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3301,1
CCC,2,3301,1
OC1CCCCC1,1,3301,1
OC[C@@H]1C[C@H](O)[C@@H](O)CO1,5,3301,1
CC=O,2,3301,1
C1CCOC1,2,3301,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3302,1
C[C@H]1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)C1,8,3302,1
CCC,2,3302,1
C[C@H]1CCC[C@H](O)C1,2,3302,1
C=O,2,3302,1
O=CO,2,3302,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3302,1
C1CCOC1,2,3302,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3303,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,10,3303,1
CCC,2,3303,1
OC1CCCCC1,1,3303,1
CC=O,2,3303,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3303,1
C1CCOC1,2,3303,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3304,1
C[C@@H]1CC=C[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)CCC[C@]21C,9,3304,1
CCC,2,3304,1
OC1CCCCC1,1,3304,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3304,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3304,1
C1CCOC1,2,3304,1
C[C@H]1OC[C@H](O)C[C@H]1O,4,3305,1
C[C@H]1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)C1,8,3305,1
CCC,2,3305,1
CCO,1,3305,1
C[C@@H]1CCC[C@@H](O)C1,3,3305,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3305,1
C[C@H]1OC[C@H](O)[C@H](O)[C@@H]1O,4,3306,1
CCO,1,3306,1
C[C@]12CCCC[C@@]1(O)CCC2,4,3306,1
O=C1C=CCO1,1,3306,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3307,1
C=O,2,3307,1
CCC,2,3307,1
C[C@H]1CC(O)C[C@H](C)C1,6,3307,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3307,1
O=CO,2,3307,1
C[C@@H]1C=CCC[C@H]1C,3,3307,1
O=CO,2,3307,1
C[C@H]1CC[C@@H](O)CO1,4,3307,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3307,1
OC1[C@@H](O)COC[C@@H]1O,3,3307,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3308,1
C=O,2,3308,1
CCC,2,3308,1
C[C@@]1(CO)C[C@@H](O)C[C@]2(C)[C@H]3CC=C4CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,13,3308,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3308,1
C[C@H]1C[C@@H](O)[C@@H](O)CO1,4,3308,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3308,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3309,1
C=O,2,3309,1
CCC,2,3309,1
C[C@@H]1CC[C@H]2[C@@H](C)C[C@@H](O)C[C@]2(C)C1,8,3309,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3309,1
CCO,1,3309,1
O=CO,2,3309,1
C[C@H]1C[C@@H](O)[C@@H](O)CO1,4,3309,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3309,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3310,1
C=O,2,3310,1
CCC,2,3310,1
C[C@@H]1CC[C@H]2[C@@H](C)C[C@@H](O)C[C@]2(C)C1,8,3310,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3310,1
CCO,1,3310,1
O=CO,2,3310,1
C[C@H]1CC[C@@H](O)CO1,4,3310,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3310,1
O[C@H]1COC[C@@H]1O,4,3310,1
C=O,2,3310,1
CCO,3,3310,1
O=CO,2,3310,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3311,1
C=O,2,3311,1
CCC,2,3311,1
C[C@@H]1CC[C@H]2[C@@H](C)C[C@@H](O)C[C@]2(C)C1,8,3311,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3311,1
CCO,1,3311,1
O=CO,2,3311,1
C[C@H]1CC[C@@H](O)CO1,4,3311,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,5,3311,1
O[C@H]1CCOC[C@@H]1O,3,3311,1
O[C@H]1COC[C@@H]1O,4,3311,1
C=O,2,3311,1
CCO,3,3311,1
O=CO,2,3311,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3312,1
C=O,2,3312,1
CCC,2,3312,1
C[C@@H]1CCC[C@H](C)C1,3,3312,1
O[C@H]1CCCOC1,4,3312,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3312,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,5,3312,1
O=CO,2,3312,1
CCC=O,3,3312,1
C[C@H]1CCC[C@H](O)C1,4,3312,1
C[C@H]1C[C@@H](O)[C@@H](O)CO1,4,3312,1
O[C@@H]1COC[C@H](O)C1,3,3312,1
OC1[C@@H](O)COC[C@@H]1O,3,3312,1
O[C@H]1CCOC[C@@H]1O,3,3312,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3313,1
C=O,2,3313,1
CCC,2,3313,1
C[C@@H]1C=CC[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C=O,10,3313,1
O[C@H]1CCCOC1,4,3313,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3313,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,5,3313,1
O=CO,2,3313,1
C[C@H]1CC[C@@H](O)CO1,4,3313,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3313,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3313,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3314,1
C=O,2,3314,1
CCC,2,3314,1
C[C@H]1CCC[C@H](C)C1,5,3314,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3314,1
C[C@@H]1CCC=C2CCCC[C@]21C,4,3314,1
O=CO,2,3314,1
C[C@H]1C[C@@H](O)[C@@H](O)CO1,4,3314,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3314,1
O=CO,2,3314,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3315,1
C=O,2,3315,1
CCC,2,3315,1
C[C@@H]1C=CCC[C@H]1C,3,3315,1
C[C@@H]1CCCC[C@@H]1O,4,3315,1
O=CO,2,3315,1
O=CO,2,3315,1
C[C@H]1C[C@@H](O)[C@@H](O)CO1,4,3315,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3315,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3315,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3316,1
C=O,2,3316,1
CCC,2,3316,1
C[C@@H]1C=CCC[C@H]1C,3,3316,1
C[C@@H]1CCCC[C@@H]1O,4,3316,1
O=CO,2,3316,1
O=CO,2,3316,1
C[C@H]1C[C@@H](O)[C@@H](O)CO1,4,3316,1
O[C@@H]1CCOC[C@H]1O,3,3316,1
OC1[C@@H](O)COC[C@@H]1O,3,3316,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3316,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3317,1
CC1(C)CCC[C@]2(C)[C@H]3CC=C4CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,11,3317,1
CCCO,3,3317,1
O=C1CCCO1,1,3317,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3317,1
O[C@@H]1CCOC[C@H]1O,4,3317,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3317,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3318,1
CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@H]2C[C@@H]1O,16,3318,1
O=CO,2,3318,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3318,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3318,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,4,3319,1
CC1(C)CCC[C@]2(C)[C@H]3CC=C4CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,11,3319,1
CCC,2,3319,1
O=C1CCCO1,1,3319,1
CC=O,2,3319,1
O[C@@H]1CCOC[C@H]1O,4,3319,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3320,1
CC1(C)CCC[C@]2(C)[C@H]3CC=C4CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,11,3320,1
CCC,2,3320,1
O=C1CCCO1,1,3320,1
CC=O,2,3320,1
O[C@@H]1CCOC[C@H]1O,4,3320,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3320,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,4,3321,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,7,3321,1
CCC,2,3321,1
O=C1CCCO1,1,3321,1
CCC,2,3321,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3321,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3322,1
CC1(C)CCC[C@]2(C)[C@H]3CC=C4CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,11,3322,1
CCC,2,3322,1
O=C1CCCO1,1,3322,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3322,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3322,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3323,1
CC1(C)CCC[C@]2(C)[C@H]3CC=C4CC[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,11,3323,1
CCC,2,3323,1
O=C1CCCO1,1,3323,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3323,1
O[C@@H]1CCOC[C@H]1O,4,3323,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3323,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3324,1
C[C@@H]1CCCC(C)(C)C1,5,3324,1
C[C@@H]1CCC=C2CC[C@@H](O)C[C@]21C,6,3324,1
CCC,2,3324,1
C=O,2,3324,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3324,1
C[C@H]1CC[C@@H](O)CO1,4,3324,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3324,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3324,1
C=O,2,3324,1
CC,2,3324,1
C=CCC,4,3324,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3324,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3324,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3324,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3325,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@@H](O)C[C@]12C,8,3325,1
CCC,2,3325,1
C=O,2,3325,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3325,1
C[C@H]1CC[C@@H](O)CO1,4,3325,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3325,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3325,1
C=O,2,3325,1
CCO,1,3325,1
C=CCC,4,3325,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3325,1
CCC,2,3325,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3325,1
O[C@@H]1CCOC[C@H]1O,4,3325,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3325,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3326,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,7,3326,1
CCC,2,3326,1
C=O,2,3326,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3326,1
C[C@H]1C[C@@H](O)[C@@H](O)CO1,4,3326,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3326,1
C=O,2,3326,1
CCO,1,3326,1
C=CCC,4,3326,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3326,1
CCC,2,3326,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3326,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3326,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3327,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3327,1
CCC,2,3327,1
C=O,2,3327,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3327,1
C[C@H]1CC[C@@H](O)CO1,4,3327,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3327,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3327,1
C=O,2,3327,1
CC,2,3327,1
C=CCC,4,3327,1
C[C@@H]1C[C@H](O)[C@@H](O)CO1,4,3327,1
C=O,2,3327,1
CC,2,3327,1
C=CCC,4,3327,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3327,1
CCC,2,3327,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3327,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3327,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O,4,3328,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3328,1
CCC,2,3328,1
C=O,2,3328,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3328,1
C[C@H]1CC[C@@H](O)CO1,4,3328,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3328,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3328,1
C=O,2,3328,1
CC,2,3328,1
C=CCC,4,3328,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3328,1
CCC,2,3328,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3328,1
O[C@@H]1CCOC[C@H]1O,4,3328,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3329,1
C[C@@H]1CCCC(C)(C)C1,5,3329,1
C[C@@H]1CCC=C2CC[C@H](O)C[C@]21C,6,3329,1
CCC,2,3329,1
C=O,2,3329,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3329,1
C[C@H]1CC[C@@H](O)CO1,4,3329,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3329,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3329,1
C=O,2,3329,1
CC,2,3329,1
C=CCC,4,3329,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3329,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3329,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3329,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3330,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3330,1
CCC,2,3330,1
C=O,2,3330,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3330,1
C[C@H]1CC[C@@H](O)CO1,4,3330,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3330,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3330,1
C=O,2,3330,1
CCO,1,3330,1
C=CCC,4,3330,1
C[C@H]1OCC[C@@H](O)[C@@H]1O,4,3330,1
C=O,2,3330,1
CC,2,3330,1
C=CCC,4,3330,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3330,1
CCC,2,3330,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3330,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3330,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3331,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3331,1
CCC,2,3331,1
C=O,2,3331,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3331,1
C[C@H]1CC[C@@H](O)CO1,4,3331,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3331,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3331,1
C=O,2,3331,1
CCO,1,3331,1
C=CCC,4,3331,1
C[C@H]1OCC[C@@H](O)[C@@H]1O,4,3331,1
C=O,2,3331,1
CC,2,3331,1
C=CCC,4,3331,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3331,1
CCC,2,3331,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3331,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3331,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3332,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3332,1
CCC,2,3332,1
C=O,2,3332,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3332,1
C[C@H]1CC[C@@H](O)CO1,4,3332,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3332,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3332,1
C=O,2,3332,1
CCO,1,3332,1
C=CCC,4,3332,1
C[C@@H]1C[C@H](O)[C@@H](O)CO1,4,3332,1
C=O,2,3332,1
CC,2,3332,1
C=CCC,4,3332,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3332,1
CCC,2,3332,1
CC=O,2,3332,1
O[C@@H]1CCOC[C@H]1O,4,3332,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3332,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3333,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3333,1
CCC,2,3333,1
C=O,2,3333,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3333,1
C[C@H]1CC[C@@H](O)CO1,4,3333,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3333,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3333,1
C=O,2,3333,1
CC,2,3333,1
C=CCC,4,3333,1
C[C@@H]1C[C@H](O)[C@@H](O)CO1,4,3333,1
C=O,2,3333,1
CC,2,3333,1
C=CCC,4,3333,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3333,1
CCC,2,3333,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3333,1
O[C@@H]1CCOC[C@H]1O,4,3333,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3333,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3334,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3334,1
CCC,2,3334,1
C=O,2,3334,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3334,1
C[C@H]1CC[C@@H](O)CO1,4,3334,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3334,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3334,1
C=O,2,3334,1
CCO,1,3334,1
C=CCC,4,3334,1
C[C@@H]1C[C@H](O)[C@@H](O)CO1,4,3334,1
C=O,2,3334,1
CC,2,3334,1
C=CCC,4,3334,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3334,1
CCC,2,3334,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3334,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3334,1
C[C@H]1OCC[C@@H](O)[C@H]1O,4,3335,1
C[C@H]1CCC[C@]2(C)[C@@H]1CC=C1CC[C@H](O)C[C@]12C,8,3335,1
CCC,2,3335,1
C=O,2,3335,1
OC[C@H]1OCC[C@@H](O)[C@@H]1O,5,3335,1
C[C@H]1CC[C@@H](O)CO1,4,3335,1
OC[C@@H]1OC[C@H](O)[C@H]1O,4,3335,1
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,5,3335,1
C=O,2,3335,1
CCO,1,3335,1
C=CCC,4,3335,1
C[C@@H]1C[C@H](O)[C@@H](O)CO1,4,3335,1
C=O,2,3335,1
CC,2,3335,1
C=CCC,4,3335,1
C[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4,3335,1
CCC,2,3335,1
O[C@H]1[C@H](O)COC[C@@H]1O,4,3335,1
O[C@H]1[C@H](O)COC[C@@H]1O,3,3335,1
